Felipe Anderson,498,8,19,Midfielder,Brazil,25,1993-04-15,175,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p101537.png,0,0
Nathan Holland,499,37,19,Midfielder,England,20,1998-06-19,178,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p183487.png,0,0
Carlos Sánchez,500,15,19,Midfielder,Colombia,32,1986-02-06,182,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p42824.png,0,0
Grady Diangana,501,45,19,Midfielder,England,20,1998-04-19,180,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p179830.png,0,0
Marko Arnautovic,502,7,19,Forward,Austria,29,1989-04-19,192,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p41464.png,0,0
Andy Carroll,503,9,19,Forward,England,29,1989-01-06,193,79,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p40142.png,0,0
Chicharito,504,17,19,Forward,Mexico,30,1988-06-01,175,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p43020.png,0,0
Andriy Yarmolenko,505,20,19,Forward,Ukraine,29,1989-10-23,189,81,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p56377.png,0,0
Lucas Pérez,506,27,19,Forward,Spain,30,1988-09-10,180,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p155851.png,0,0
Xande Silva,507,32,19,Forward,Portugal,21,1997-03-16,177,69,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p209925.png,0,0
John Ruddy,508,21,20,Goalkeeper,England,32,1986-10-24,193,97,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p19236.png,0,0
Will Norris,509,31,20,Goalkeeper,England,25,1993-08-12,195,74,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p168399.png,0,0
Rui Patrício,510,11,20,Goalkeeper,Portugal,30,1988-02-15,190,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p38533.png,0,0
Matt Doherty,511,2,20,Defender,Ireland,26,1992-01-16,182,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p87835.png,0,0
Ryan Bennett,512,5,20,Defender,England,28,1990-03-06,188,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p41727.png,0,0
Conor Coady,513,16,20,Defender,England,25,1993-02-25,185,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p94147.png,0,0
Kortney Hause,514,30,20,Defender,England,23,1995-07-16,189,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p123354.png,0,0
Willy Boly,515,15,20,Defender,France,27,1991-02-03,195,92,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p90585.png,0,0
Rúben Vinagre,516,29,20,Defender,Portugal,19,1999-04-09,174,64,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p216054.png,0,0
Jonny,517,19,20,Defender,Spain,24,1994-03-03,175,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p114128.png,0,0
Rúben Neves,518,8,20,Midfielder,Portugal,21,1997-03-13,180,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p171317.png,0,0
Romain Saïss,519,27,20,Midfielder,Morocco,28,1990-03-26,190,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p107613.png,0,0
Diogo Jota,520,18,20,Midfielder,Portugal,22,1996-12-04,178,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p194634.png,0,0
João Moutinho,521,28,20,Midfielder,Portugal,32,1986-09-08,170,61,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p19624.png,0,0
Leander Dendoncker,522,32,20,Midfielder,Belgium,23,1995-04-15,188,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p151589.png,0,0
Ivan Cavaleiro,523,7,20,Forward,Portugal,25,1993-10-18,175,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p166324.png,0,0
Hélder Costa,524,10,20,Forward,Portugal,24,1994-01-12,178,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p165808.png,0,0
Léo Bonatini,525,33,20,Forward,Brazil,24,1994-03-28,185,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p141569.png,0,0
Raúl Jiménez,526,9,20,Forward,Mexico,27,1991-05-05,190,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p102057.png,0,0
Adama Traoré,527,37,20,Forward,Spain,22,1996-01-25,178,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p159533.png,0,0
